LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_POPLTN_STDIZ_FCLTY_SCORE
휴식,관광지,전라남도 여수시,6.69247
휴식,관광지,전라남도 순천시,24.69203
휴식,관광지,전라남도 나주시,20.75277
휴식,관광지,전라남도 광양시,10.01278
휴식,관광지,전라남도 담양군,29.83072
휴식,관광지,전라남도 곡성군,77.66266
휴식,관광지,전라남도 구례군,61.79781
휴식,관광지,전라남도 고흥군,20.37704
휴식,관광지,전라남도 보성군,80.57468
휴식,관광지,전라남도 화순군,21.1768
휴식,관광지,전라남도 장흥군,61.89703
휴식,관광지,전라남도 강진군,61.76004
휴식,관광지,전라남도 해남군,31.12535
휴식,관광지,전라남도 영암군,42.11526
휴식,관광지,전라남도 무안군,19.13496
휴식,관광지,전라남도 함평군,32.42714
휴식,관광지,전라남도 영광군,19.12441
휴식,관광지,전라남도 장성군,36.53093
휴식,관광지,전라남도 완도군,29.80329
휴식,관광지,전라남도 진도군,39.17218
휴식,관광지,전라남도 신안군,98.53278
휴식,관광지,경상북도 포항시,7.29926
휴식,관광지,경상북도 경주시,39.57138
휴식,관광지,경상북도 김천시,4.14808
휴식,관광지,경상북도 안동시,48.93335
휴식,관광지,경상북도 구미시,1.80232
휴식,관광지,경상북도 영주시,21.90224
휴식,관광지,경상북도 영천시,4.15787
휴식,관광지,경상북도 상주시,39.33913
휴식,관광지,경상북도 문경시,6.71918
휴식,관광지,경상북도 경산시,2.74738
휴식,관광지,경상북도 군위군,13.50612
휴식,관광지,경상북도 의성군,13.60946
휴식,관광지,경상북도 청송군,99.47661
휴식,관광지,경상북도 영양군,98.37497
휴식,관광지,경상북도 영덕군,74.29728
휴식,관광지,경상북도 청도군,27.77559
휴식,관광지,경상북도 고령군,43.27314
휴식,관광지,경상북도 성주군,18.51435
휴식,관광지,경상북도 칠곡군,7.94011
휴식,관광지,경상북도 예천군,25.44251
휴식,관광지,경상북도 봉화군,90.64724
휴식,관광지,경상북도 울진군,52.50528
휴식,관광지,경상북도 울릉군,11.68048
휴식,관광지,경상남도 창원시,0.7715
휴식,관광지,경상남도 진주시,2.75087
휴식,관광지,경상남도 통영시,11.99115
휴식,관광지,경상남도 사천시,12.00953
휴식,관광지,경상남도 김해시,1.37452
휴식,관광지,경상남도 밀양시,13.77966
휴식,관광지,경상남도 거제시,9.76797
휴식,관광지,경상남도 양산시,1.78202
휴식,관광지,경상남도 의령군,4.03199
휴식,관광지,경상남도 함안군,7.69411
휴식,관광지,경상남도 창녕군,13.50103
휴식,관광지,경상남도 고성군,15.62167
휴식,관광지,경상남도 남해군,32.85333
휴식,관광지,경상남도 하동군,22.27006
휴식,관광지,경상남도 산청군,75.65536
휴식,관광지,경상남도 함양군,34.83266
휴식,관광지,경상남도 거창군,49.59198
휴식,관광지,경상남도 합천군,26.18088
휴식,관광지,제주특별자치도 제주시,5.11131
휴식,관광지,제주특별자치도 서귀포시,11.65823
휴식,동/식물원/휴양림,서울특별시 종로구,7.54298
휴식,동/식물원/휴양림,서울특별시 중구,8.85457
휴식,동/식물원/휴양림,서울특별시 용산구,1.62576
휴식,동/식물원/휴양림,서울특별시 성동구,0.63251
휴식,동/식물원/휴양림,서울특별시 광진구,0.52676
휴식,동/식물원/휴양림,서울특별시 동대문구,0
휴식,동/식물원/휴양림,서울특별시 중랑구,0
휴식,동/식물원/휴양림,서울특별시 성북구,0.41296
휴식,동/식물원/휴양림,서울특별시 강북구,1.81574
휴식,동/식물원/휴양림,서울특별시 도봉구,0.57023
휴식,동/식물원/휴양림,서울특별시 노원구,0.70568
휴식,동/식물원/휴양림,서울특별시 은평구,0.3808
휴식,동/식물원/휴양림,서울특별시 서대문구,0.5802
휴식,동/식물원/휴양림,서울특별시 마포구,0.48743
휴식,동/식물원/휴양림,서울특별시 양천구,0
휴식,동/식물원/휴양림,서울특별시 강서구,0.31228
휴식,동/식물원/휴양림,서울특별시 구로구,0.89921
휴식,동/식물원/휴양림,서울특별시 금천구,0
휴식,동/식물원/휴양림,서울특별시 영등포구,0.47311
휴식,동/식물원/휴양림,서울특별시 동작구,0
휴식,동/식물원/휴양림,서울특별시 관악구,0
휴식,동/식물원/휴양림,서울특별시 서초구,1.75835
휴식,동/식물원/휴양림,서울특별시 강남구,2.01552
휴식,동/식물원/휴양림,서울특별시 송파구,0.26979
휴식,동/식물원/휴양림,서울특별시 강동구,1.15898
휴식,동/식물원/휴양림,부산광역시 중구,0
휴식,동/식물원/휴양림,부산광역시 서구,1.68964
휴식,동/식물원/휴양림,부산광역시 동구,0
휴식,동/식물원/휴양림,부산광역시 영도구,0
휴식,동/식물원/휴양림,부산광역시 부산진구,1.49813
휴식,동/식물원/휴양림,부산광역시 동래구,1.30102
휴식,동/식물원/휴양림,부산광역시 남구,0.69338
휴식,동/식물원/휴양림,부산광역시 북구,1.27475
휴식,동/식물원/휴양림,부산광역시 해운대구,0.91904
휴식,동/식물원/휴양림,부산광역시 사하구,1.17711
휴식,동/식물원/휴양림,부산광역시 금정구,2.40992
휴식,동/식물원/휴양림,부산광역시 강서구,2.48223
휴식,동/식물원/휴양림,부산광역시 연제구,0
휴식,동/식물원/휴양림,부산광역시 수영구,1.01676
휴식,동/식물원/휴양림,부산광역시 사상구,0
휴식,동/식물원/휴양림,부산광역시 기장군,0.99509
휴식,동/식물원/휴양림,대구광역시 중구,2.21619
휴식,동/식물원/휴양림,대구광역시 동구,0.52348
휴식,동/식물원/휴양림,대구광역시 서구,0
휴식,동/식물원/휴양림,대구광역시 남구,0
휴식,동/식물원/휴양림,대구광역시 북구,0
휴식,동/식물원/휴양림,대구광역시 수성구,0.86374
휴식,동/식물원/휴양림,대구광역시 달서구,0.99296
휴식,동/식물원/휴양림,대구광역시 달성군,6.75388
휴식,동/식물원/휴양림,인천광역시 중구,2.3244
휴식,동/식물원/휴양림,인천광역시 동구,0
휴식,동/식물원/휴양림,인천광역시 미추홀구,0.87554
휴식,동/식물원/휴양림,인천광역시 연수구,3.2249
휴식,동/식물원/휴양림,인천광역시 남동구,1.40453
휴식,동/식물원/휴양림,인천광역시 부평구,0.36338
휴식,동/식물원/휴양림,인천광역시 계양구,1.23062
휴식,동/식물원/휴양림,인천광역시 서구,0.30175
휴식,동/식물원/휴양림,인천광역시 강화군,10.18503
휴식,동/식물원/휴양림,인천광역시 옹진군,8.62254
휴식,동/식물원/휴양림,광주광역시 동구,5.0346
휴식,동/식물원/휴양림,광주광역시 서구,1.85528
휴식,동/식물원/휴양림,광주광역시 남구,3.34753
휴식,동/식물원/휴양림,광주광역시 북구,2.92944
휴식,동/식물원/휴양림,광주광역시 광산구,0
휴식,동/식물원/휴양림,대전광역시 동구,3.23523
휴식,동/식물원/휴양림,대전광역시 중구,4.69564
휴식,동/식물원/휴양림,대전광역시 서구,3.40076
휴식,동/식물원/휴양림,대전광역시 유성구,1.99652
휴식,동/식물원/휴양림,대전광역시 대덕구,3.08667
휴식,동/식물원/휴양림,울산광역시 중구,0.85396
휴식,동/식물원/휴양림,울산광역시 남구,1.14433
휴식,동/식물원/휴양림,울산광역시 동구,4.68618
휴식,동/식물원/휴양림,울산광역시 북구,1.62561
휴식,동/식물원/휴양림,울산광역시 울주군,16.04756
휴식,동/식물원/휴양림,세종특별자치시 세종특별자치시,3.70679
휴식,동/식물원/휴양림,경기도 수원시,1.79085
휴식,동/식물원/휴양림,경기도 성남시,2.11931
휴식,동/식물원/휴양림,경기도 의정부시,0.76656
휴식,동/식물원/휴양림,경기도 안양시,1.62101
휴식,동/식물원/휴양림,경기도 부천시,0.67484
휴식,동/식물원/휴양림,경기도 광명시,0.61726
휴식,동/식물원/휴양림,경기도 평택시,2.76499
휴식,동/식물원/휴양림,경기도 동두천시,5.82449
휴식,동/식물원/휴양림,경기도 안산시,1.93896
휴식,동/식물원/휴양림,경기도 고양시,0.9906
휴식,동/식물원/휴양림,경기도 과천시,9.09871
휴식,동/식물원/휴양림,경기도 구리시,0
휴식,동/식물원/휴양림,경기도 남양주시,2.41047
휴식,동/식물원/휴양림,경기도 오산시,3.0931
휴식,동/식물원/휴양림,경기도 시흥시,2.07914
휴식,동/식물원/휴양림,경기도 군포시,0
휴식,동/식물원/휴양림,경기도 의왕시,3.32796
휴식,동/식물원/휴양림,경기도 하남시,0.5451
휴식,동/식물원/휴양림,경기도 용인시,3.63749
휴식,동/식물원/휴양림,경기도 파주시,1.07651
휴식,동/식물원/휴양림,경기도 이천시,5.58616
휴식,동/식물원/휴양림,경기도 안성시,2.82357
휴식,동/식물원/휴양림,경기도 김포시,0.36702
휴식,동/식물원/휴양림,경기도 화성시,1.75626
휴식,동/식물원/휴양림,경기도 광주시,3.63226
휴식,동/식물원/휴양림,경기도 양주시,6.57115
휴식,동/식물원/휴양림,경기도 포천시,24.23111
휴식,동/식물원/휴양림,경기도 여주시,15.70803
휴식,동/식물원/휴양림,경기도 연천군,4.22558
휴식,동/식물원/휴양림,경기도 가평군,88.65371
휴식,동/식물원/휴양림,경기도 양평군,37.77823
휴식,동/식물원/휴양림,강원도 춘천시,16.74044
휴식,동/식물원/휴양림,강원도 원주시,11.82259
휴식,동/식물원/휴양림,강원도 강릉시,11.77168
휴식,동/식물원/휴양림,강원도 동해시,7.9501
휴식,동/식물원/휴양림,강원도 태백시,18.03149
휴식,동/식물원/휴양림,강원도 속초시,30.04987
휴식,동/식물원/휴양림,강원도 삼척시,19.60688
휴식,동/식물원/휴양림,강원도 홍천군,41.83447
휴식,동/식물원/휴양림,강원도 횡성군,100
휴식,동/식물원/휴양림,강원도 영월군,42.39895
휴식,동/식물원/휴양림,강원도 평창군,73.71355
휴식,동/식물원/휴양림,강원도 정선군,61.05856
휴식,동/식물원/휴양림,강원도 철원군,12.61854
휴식,동/식물원/휴양림,강원도 화천군,75.99469
휴식,동/식물원/휴양림,강원도 양구군,74.80837
휴식,동/식물원/휴양림,강원도 인제군,60.70609
휴식,동/식물원/휴양림,강원도 고성군,13.03339
휴식,동/식물원/휴양림,강원도 양양군,51.02602
휴식,동/식물원/휴양림,충청북도 청주시,5.64858
휴식,동/식물원/휴양림,충청북도 충주시,15.36058
휴식,동/식물원/휴양림,충청북도 제천시,25.78092
휴식,동/식물원/휴양림,충청북도 보은군,84.75745
휴식,동/식물원/휴양림,충청북도 옥천군,28.71347
휴식,동/식물원/휴양림,충청북도 영동군,51.39632
휴식,동/식물원/휴양림,충청북도 증평군,19.07964
휴식,동/식물원/휴양림,충청북도 진천군,12.37905
휴식,동/식물원/휴양림,충청북도 괴산군,47.96556
휴식,동/식물원/휴양림,충청북도 음성군,21.2377
휴식,동/식물원/휴양림,충청북도 단양군,83.21291
휴식,동/식물원/휴양림,충청남도 천안시,2.97327
휴식,동/식물원/휴양림,충청남도 공주시,20.79376
휴식,동/식물원/휴양림,충청남도 보령시,20.1231
휴식,동/식물원/휴양림,충청남도 아산시,10.62575
휴식,동/식물원/휴양림,충청남도 서산시,4.03001
휴식,동/식물원/휴양림,충청남도 논산시,17.36061
휴식,동/식물원/휴양림,충청남도 계룡시,0
휴식,동/식물원/휴양림,충청남도 당진시,10.56364
휴식,동/식물원/휴양림,충청남도 금산군,60.31938
휴식,동/식물원/휴양림,충청남도 부여군,11.40377
휴식,동/식물원/휴양림,충청남도 서천군,56.91662
휴식,동/식물원/휴양림,충청남도 청양군,70.46972
휴식,동/식물원/휴양림,충청남도 홍성군,25.37331
휴식,동/식물원/휴양림,충청남도 예산군,13.78068
휴식,동/식물원/휴양림,충청남도 태안군,40.56916
휴식,동/식물원/휴양림,전라북도 전주시,2.45532
휴식,동/식물원/휴양림,전라북도 군산시,4.06306
휴식,동/식물원/휴양림,전라북도 익산시,3.24696
휴식,동/식물원/휴양림,전라북도 정읍시,5.07427
휴식,동/식물원/휴양림,전라북도 남원시,18.24153
휴식,동/식물원/휴양림,전라북도 김제시,8.72808
휴식,동/식물원/휴양림,전라북도 완주군,38.46192
휴식,동/식물원/휴양림,전라북도 진안군,57.91817
휴식,동/식물원/휴양림,전라북도 무주군,100
휴식,동/식물원/휴양림,전라북도 장수군,99.96422
휴식,동/식물원/휴양림,전라북도 임실군,87.16512
휴식,동/식물원/휴양림,전라북도 순창군,26.60027
휴식,동/식물원/휴양림,전라북도 고창군,6.79187
휴식,동/식물원/휴양림,전라북도 부안군,24.8364
휴식,동/식물원/휴양림,전라남도 목포시,1.63858
휴식,동/식물원/휴양림,전라남도 여수시,10.99674
휴식,동/식물원/휴양림,전라남도 순천시,15.30358
휴식,동/식물원/휴양림,전라남도 나주시,12.20968
휴식,동/식물원/휴양림,전라남도 광양시,14.01633
휴식,동/식물원/휴양림,전라남도 담양군,15.52554
휴식,동/식물원/휴양림,전라남도 곡성군,13.13647
휴식,동/식물원/휴양림,전라남도 구례군,79.29832
휴식,동/식물원/휴양림,전라남도 고흥군,28.72275
