LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_ARBY_STDIZ_FCLTY_SCORE
휴식,관광지,전라북도 부안군,18.66022
휴식,관광지,전라남도 목포시,27.71976
휴식,관광지,전라남도 여수시,4.83671
휴식,관광지,전라남도 순천시,19.83561
휴식,관광지,전라남도 나주시,10.71389
휴식,관광지,전라남도 광양시,8.25957
휴식,관광지,전라남도 담양군,8.09917
휴식,관광지,전라남도 곡성군,10.33777
휴식,관광지,전라남도 구례군,9.27557
휴식,관광지,전라남도 고흥군,2.80963
휴식,관광지,전라남도 보성군,11.24159
휴식,관광지,전라남도 화순군,4.50333
휴식,관광지,전라남도 장흥군,9.10793
휴식,관광지,전라남도 강진군,9.81443
휴식,관광지,전라남도 해남군,5.28818
휴식,관광지,전라남도 영암군,9.43711
휴식,관광지,전라남도 무안군,9.64085
휴식,관광지,전라남도 함평군,6.32045
휴식,관광지,전라남도 영광군,4.85537
휴식,관광지,전라남도 장성군,8.19946
휴식,관광지,전라남도 완도군,3.5439
휴식,관광지,전라남도 진도군,3.13557
휴식,관광지,전라남도 신안군,8.98148
휴식,관광지,경상북도 포항시,7.98421
휴식,관광지,경상북도 경주시,20.11221
휴식,관광지,경상북도 김천시,1.54505
휴식,관광지,경상북도 안동시,13.41786
휴식,관광지,경상북도 구미시,3.22365
휴식,관광지,경상북도 영주시,8.89997
휴식,관광지,경상북도 영천시,1.23256
휴식,관광지,경상북도 상주시,8.01941
휴식,관광지,경상북도 문경시,1.39859
휴식,관광지,경상북도 경산시,4.81902
휴식,관광지,경상북도 군위군,1.38472
휴식,관광지,경상북도 의성군,1.56709
휴식,관광지,경상북도 청송군,7.69708
휴식,관광지,경상북도 영양군,5.21667
휴식,관광지,경상북도 영덕군,9.36175
휴식,관광지,경상북도 청도군,4.47674
휴식,관광지,경상북도 고령군,9.22645
휴식,관광지,경상북도 성주군,3.45049
휴식,관광지,경상북도 칠곡군,5.34296
휴식,관광지,경상북도 예천군,5.79205
휴식,관광지,경상북도 봉화군,6.13664
휴식,관광지,경상북도 울진군,6.73426
휴식,관광지,경상북도 울릉군,3.88234
휴식,관광지,경상남도 창원시,2.1929
휴식,관광지,경상남도 진주시,3.579
휴식,관광지,경상남도 통영시,4.6759
휴식,관광지,경상남도 사천시,7.83098
휴식,관광지,경상남도 김해시,4.28272
휴식,관광지,경상남도 밀양시,4.78955
휴식,관광지,경상남도 거제시,15.0572
휴식,관광지,경상남도 양산시,3.51013
휴식,관광지,경상남도 의령군,0.58668
휴식,관광지,경상남도 함안군,3.06078
휴식,관광지,경상남도 창녕군,3.9881
휴식,관광지,경상남도 고성군,3.18637
휴식,관광지,경상남도 남해군,6.35928
휴식,관광지,경상남도 하동군,3.74441
휴식,관광지,경상남도 산청군,8.74042
휴식,관광지,경상남도 함양군,4.88774
휴식,관광지,경상남도 거창군,10.04665
휴식,관광지,경상남도 합천군,3.02662
휴식,관광지,제주특별자치도 제주시,6.16832
휴식,관광지,제주특별자치도 서귀포시,6.13153
휴식,동/식물원/휴양림,서울특별시 종로구,100
휴식,동/식물원/휴양림,서울특별시 중구,100
휴식,동/식물원/휴양림,서울특별시 용산구,51.77402
휴식,동/식물원/휴양림,서울특별시 성동구,33.69077
휴식,동/식물원/휴양림,서울특별시 광진구,33.15637
휴식,동/식물원/휴양림,서울특별시 동대문구,0
휴식,동/식물원/휴양림,서울특별시 중랑구,0
휴식,동/식물원/휴양림,서울특별시 성북구,22.99416
휴식,동/식물원/휴양림,서울특별시 강북구,71.8584
휴식,동/식물원/휴양림,서울특별시 도봉구,27.1665
휴식,동/식물원/휴양림,서울특별시 노원구,31.8537
휴식,동/식물원/휴양림,서울특별시 은평구,19.0056
휴식,동/식물원/휴양림,서울특별시 서대문구,32.01141
휴식,동/식물원/휴양림,서울특별시 마포구,23.70414
휴식,동/식물원/휴양림,서울특별시 양천구,0
휴식,동/식물원/휴양림,서울특별시 강서구,13.65423
휴식,동/식물원/휴양림,서울특별시 구로구,56.23159
휴식,동/식물원/휴양림,서울특별시 금천구,0
휴식,동/식물원/휴양림,서울특별시 영등포구,23.24586
휴식,동/식물원/휴양림,서울특별시 동작구,0
휴식,동/식물원/휴양림,서울특별시 관악구,0
휴식,동/식물원/휴양림,서울특별시 서초구,48.28573
휴식,동/식물원/휴양림,서울특별시 강남구,86.00325
휴식,동/식물원/휴양림,서울특별시 송파구,16.72162
휴식,동/식물원/휴양림,서울특별시 강동구,69.16569
휴식,동/식물원/휴양림,부산광역시 중구,0
휴식,동/식물원/휴양림,부산광역시 서구,19.28118
휴식,동/식물원/휴양림,부산광역시 동구,0
휴식,동/식물원/휴양림,부산광역시 영도구,0
휴식,동/식물원/휴양림,부산광역시 부산진구,57.25126
휴식,동/식물원/휴양림,부산광역시 동래구,67.8121
휴식,동/식물원/휴양림,부산광역시 남구,13.31887
휴식,동/식물원/휴양림,부산광역시 북구,28.71372
휴식,동/식물원/휴양림,부산광역시 해운대구,20.56278
휴식,동/식물원/휴양림,부산광역시 사하구,13.23739
휴식,동/식물원/휴양림,부산광역시 금정구,26.05788
휴식,동/식물원/휴양림,부산광역시 강서구,4.13234
휴식,동/식물원/휴양림,부산광역시 연제구,0
휴식,동/식물원/휴양림,부산광역시 수영구,40.19326
휴식,동/식물원/휴양림,부산광역시 사상구,0
휴식,동/식물원/휴양림,부산광역시 기장군,2.55524
휴식,동/식물원/휴양림,대구광역시 중구,80.23378
휴식,동/식물원/휴양림,대구광역시 동구,3.10814
휴식,동/식물원/휴양림,대구광역시 서구,0
휴식,동/식물원/휴양림,대구광역시 남구,0
휴식,동/식물원/휴양림,대구광역시 북구,0
휴식,동/식물원/휴양림,대구광역시 수성구,14.79441
휴식,동/식물원/휴양림,대구광역시 달서구,27.23938
휴식,동/식물원/휴양림,대구광역시 달성군,13.26295
휴식,동/식물원/휴양림,인천광역시 중구,8.01549
휴식,동/식물원/휴양림,인천광역시 동구,0
휴식,동/식물원/휴양림,인천광역시 미추홀구,45.58293
휴식,동/식물원/휴양림,인천광역시 연수구,54.06599
휴식,동/식물원/휴양림,인천광역시 남동구,32.9838
휴식,동/식물원/휴양림,인천광역시 부평구,17.69523
휴식,동/식물원/휴양림,인천광역시 계양구,24.85842
휴식,동/식물원/휴양림,인천광역시 서구,4.30523
휴식,동/식물원/휴양림,인천광역시 강화군,5.51483
휴식,동/식물원/휴양림,인천광역시 옹진군,3.31069
휴식,동/식물원/휴양림,광주광역시 동구,34.44142
휴식,동/식물원/휴양림,광주광역시 서구,35.56511
휴식,동/식물원/휴양림,광주광역시 남구,37.13058
휴식,동/식물원/휴양림,광주광역시 북구,32.95106
휴식,동/식물원/휴양림,광주광역시 광산구,0
휴식,동/식물원/휴양림,대전광역시 동구,16.68434
휴식,동/식물원/휴양림,대전광역시 중구,55.4961
휴식,동/식물원/휴양림,대전광역시 서구,53.10548
휴식,동/식물원/휴양림,대전광역시 유성구,12.73663
휴식,동/식물원/휴양림,대전광역시 대덕구,24.61156
휴식,동/식물원/휴양림,울산광역시 중구,15.27501
휴식,동/식물원/휴양림,울산광역시 남구,15.5672
휴식,동/식물원/휴양림,울산광역시 동구,62.29679
휴식,동/식물원/휴양림,울산광역시 북구,7.15424
휴식,동/식물원/휴양림,울산광역시 울주군,13.42591
휴식,동/식물원/휴양림,세종특별자치시 세종특별자치시,9.73033
휴식,동/식물원/휴양림,경기도 수원시,8.07394
휴식,동/식물원/휴양림,경기도 성남시,23.3758
휴식,동/식물원/휴양림,경기도 의정부시,31.58167
휴식,동/식물원/휴양림,경기도 안양시,73.51347
휴식,동/식물원/휴양림,경기도 부천시,3.94082
휴식,동/식물원/휴양림,경기도 광명시,17.00552
휴식,동/식물원/휴양림,경기도 평택시,100
휴식,동/식물원/휴양림,경기도 동두천시,6.14075
휴식,동/식물원/휴양림,경기도 안산시,8.64346
휴식,동/식물원/휴양림,경기도 고양시,35.50228
휴식,동/식물원/휴양림,경기도 과천시,42.36848
휴식,동/식물원/휴양림,경기도 구리시,0
휴식,동/식물원/휴양림,경기도 남양주시,46.7363
휴식,동/식물원/휴양림,경기도 오산시,16.76772
휴식,동/식물원/휴양림,경기도 시흥시,14.38694
휴식,동/식물원/휴양림,경기도 군포시,0
휴식,동/식물원/휴양림,경기도 의왕시,29.04318
휴식,동/식물원/휴양림,경기도 하남시,1.82486
휴식,동/식물원/휴양림,경기도 용인시,14.20204
휴식,동/식물원/휴양림,경기도 파주시,2.79487
휴식,동/식물원/휴양림,경기도 이천시,5.70032
휴식,동/식물원/휴양림,경기도 안성시,39.72324
휴식,동/식물원/휴양림,경기도 김포시,0.95488
휴식,동/식물원/휴양림,경기도 화성시,94.37325
휴식,동/식물원/휴양림,경기도 광주시,55.50589
휴식,동/식물원/휴양림,경기도 양주시,11.0335
휴식,동/식물원/휴양림,경기도 포천시,16.64648
휴식,동/식물원/휴양림,경기도 여주시,12.30041
휴식,동/식물원/휴양림,경기도 연천군,0.68504
휴식,동/식물원/휴양림,경기도 가평군,100
휴식,동/식물원/휴양림,경기도 양평군,18.74168
휴식,동/식물원/휴양림,강원도 춘천시,13.69212
휴식,동/식물원/휴양림,강원도 원주시,15.65783
휴식,동/식물원/휴양림,강원도 강릉시,7.57114
휴식,동/식물원/휴양림,강원도 동해시,11.42772
휴식,동/식물원/휴양림,강원도 태백시,7.46211
휴식,동/식물원/휴양림,강원도 속초시,71.54568
휴식,동/식물원/휴양림,강원도 삼척시,3.32545
휴식,동/식물원/휴양림,강원도 홍천군,4.97757
휴식,동/식물원/휴양림,강원도 횡성군,18.15919
휴식,동/식물원/휴양림,강원도 영월군,4.51868
휴식,동/식물원/휴양림,강원도 평창군,6.57489
휴식,동/식물원/휴양림,강원도 정선군,5.56996
휴식,동/식물원/휴양림,강원도 철원군,1.90958
휴식,동/식물원/휴양림,강원도 화천군,6.22848
휴식,동/식물원/휴양림,강원도 양구군,7.69904
휴식,동/식물원/휴양림,강원도 인제군,3.78292
휴식,동/식물원/휴양림,강원도 고성군,1.71177
휴식,동/식물원/휴양림,강원도 양양군,7.18269
휴식,동/식물원/휴양림,충청북도 청주시,18.15595
휴식,동/식물원/휴양림,충청북도 충주시,13.04757
휴식,동/식물원/휴양림,충청북도 제천시,18.40431
휴식,동/식물원/휴양림,충청북도 보은군,10.05016
휴식,동/식물원/휴양림,충청북도 옥천군,8.43258
휴식,동/식물원/휴양림,충청북도 영동군,14.1921
휴식,동/식물원/휴양림,충청북도 증평군,2.56459
휴식,동/식물원/휴양림,충청북도 진천군,41.51086
휴식,동/식물원/휴양림,충청북도 괴산군,13.88664
휴식,동/식물원/휴양림,충청북도 음성군,6.62189
휴식,동/식물원/휴양림,충청북도 단양군,7.48241
휴식,동/식물원/휴양림,충청남도 천안시,9.79068
휴식,동/식물원/휴양림,충청남도 공주시,7.86058
휴식,동/식물원/휴양림,충청남도 보령시,10.35254
휴식,동/식물원/휴양림,충청남도 아산시,20.8757
휴식,동/식물원/휴양림,충청남도 서산시,2.81842
휴식,동/식물원/휴양림,충청남도 논산시,11.22415
휴식,동/식물원/휴양림,충청남도 계룡시,0
휴식,동/식물원/휴양림,충청남도 당진시,7.98163
휴식,동/식물원/휴양림,충청남도 금산군,16.70076
휴식,동/식물원/휴양림,충청남도 부여군,3.62627
휴식,동/식물원/휴양림,충청남도 서천군,24.70646
휴식,동/식물원/휴양림,충청남도 청양군,14.16456
휴식,동/식물원/휴양림,충청남도 홍성군,17.86333
휴식,동/식물원/휴양림,충청남도 예산군,6.26424
휴식,동/식물원/휴양림,충청남도 태안군,8.37332
휴식,동/식물원/휴양림,전라북도 전주시,24.74931
휴식,동/식물원/휴양림,전라북도 군산시,7.43946
휴식,동/식물원/휴양림,전라북도 익산시,5.58414
휴식,동/식물원/휴양림,전라북도 정읍시,2.45153
휴식,동/식물원/휴양림,전라북도 남원시,6.01638
휴식,동/식물원/휴양림,전라북도 김제시,4.15504
휴식,동/식물원/휴양림,전라북도 완주군,13.78627
휴식,동/식물원/휴양림,전라북도 진안군,5.73992
휴식,동/식물원/휴양림,전라북도 무주군,16.13269
휴식,동/식물원/휴양림,전라북도 장수군,12.73088
휴식,동/식물원/휴양림,전라북도 임실군,12.33029
휴식,동/식물원/휴양림,전라북도 순창군,4.56846
휴식,동/식물원/휴양림,전라북도 고창군,1.86297
휴식,동/식물원/휴양림,전라북도 부안군,8.02696
휴식,동/식물원/휴양림,전라남도 목포시,10.06576
휴식,동/식물원/휴양림,전라남도 여수시,9.38384
휴식,동/식물원/휴양림,전라남도 순천시,14.51561
휴식,동/식물원/휴양림,전라남도 나주시,7.44268
휴식,동/식물원/휴양림,전라남도 광양시,13.65182
휴식,동/식물원/휴양림,전라남도 담양군,4.97711
휴식,동/식물원/휴양림,전라남도 곡성군,2.06465
휴식,동/식물원/휴양림,전라남도 구례군,14.05352
휴식,동/식물원/휴양림,전라남도 고흥군,4.67615
휴식,동/식물원/휴양림,전라남도 보성군,7.61072
휴식,동/식물원/휴양림,전라남도 화순군,10.0733
