CTGRY_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
오락실,레알게임장,강원도 태백시 태백로 932  2층 (황지동),42,42190,128.993381,37.174381,강원,,,2021-12-31
오락실,코끼리게임장,강원도 태백시 황지로 112 (황지동),42,42190,128.99208,37.168751,강원,,,2021-12-31
오락실,밍키샵,강원도 태백시 황지로 172-1 (황지동),42,42190,128.991076,37.173778,강원,,,2021-12-31
오락실,게임월드,강원도 평창군 대관령면 오목길 107,42,42760,128.71949,37.659401,강원,,,2021-12-31
오락실,봉평게임랜드,강원도 평창군 봉평면 기풍로 132,42,42760,128.378653,37.614159,강원,,,2021-12-31
오락실,게임플라자(Gameplaza),강원도 평창군 봉평면 태기로 174  휘닉스중앙(주),42,42760,128.338475,37.571418,강원,,,2021-12-31
오락실,한화게임존,강원도 평창군 봉평면 태기로 228-33,42,42760,128.331364,37.578881,강원,,,2021-12-31
오락실,퍼니랜드,강원도 평창군 진부면 진부중앙로 59,42,42760,128.558018,37.636938,강원,,,2021-12-31
볼링장,평창볼링센터,강원도 평창군 평창읍 문화예술길 44-1,42,42760,128.391015,37.363321,강원,_,033-333-9594,2021-12-31
볼링장,평창올림픽볼링장,강원도 평창군 평창읍 제방길 25 1층,42,42760,128.387483,37.363576,강원,_,010-9157-5620,2021-12-31
VR테마파크,VR어드벤처,강원도 홍천군 서면 한치골길 262,42,42720,127.678338,37.640621,강원,,033-439-4777,2021-12-31
볼링장,비발디파크볼링장,강원도 홍천군 서면 한치골길 262 지하위락상가,42,42720,127.678338,37.640621,강원,_,_,2021-12-31
오락실,홍천관광호텔게임랜드,강원도 홍천군 홍천읍 꽃뫼로 147,42,42720,127.890133,37.692036,강원,,,2021-12-31
오락실,신화게임랜드,강원도 홍천군 홍천읍 남산마을길3길 3  2층,42,42720,127.88358,37.683893,강원,,,2021-12-31
볼링장,새홍천볼링장,강원도 홍천군 홍천읍 무궁화로 54-6,42,42720,127.874862,37.683893,강원,_,033-434-8330,2021-12-31
오락실,매직박스,강원도 홍천군 홍천읍 번영로 31-1,42,42720,127.883866,37.690056,강원,,,2021-12-31
오락실,서울전자오락실,강원도 홍천군 홍천읍 번영로 4,42,42720,127.880782,37.689422,강원,,,2021-12-31
오락실,보석게임장,강원도 홍천군 홍천읍 진삼거리길 29,42,42720,127.890733,37.692541,강원,,,2021-12-31
볼링장,세방볼링센터,강원도 홍천군 홍천읍 홍천로 445,42,42720,127.892863,37.693624,강원,_,033-434-5902,2021-12-31
볼링장,탑볼링장,강원도 화천군 화천읍 상승로 45-17,42,42790,127.703085,38.105065,강원,_,033-441-0909,2021-12-31
오락실,코코랜드 게임장,강원도 화천군 화천읍 중앙로4길 11,42,42790,127.705678,38.104017,강원,,,2021-12-31
볼링장,횡성볼링장,강원도 횡성군 횡성읍 문정로17번길 9,42,42730,127.985511,37.490535,강원,_,033-345-0929,2021-12-31
볼링장,라이징볼,강원도 횡성군 횡성읍 횡성로 343 2층,42,42730,127.982052,37.484551,강원,_,033-342-7912,2021-12-31
오락실,멀티게임장,경기도 가평군 가평읍 가화로 55-10,41,41820,127.51517,37.82493,경기,,,2021-12-31
오락실,못된 강아지,경기도 가평군 가평읍 가화로 55-12,41,41820,127.515011,37.824929,경기,,,2021-12-31
오락실,친구야놀자,경기도 가평군 가평읍 석봉로 207,41,41820,127.509344,37.833384,경기,,,2021-12-31
오락실,이찌방,경기도 가평군 조종면 현창로38번길 4,41,41820,127.348815,37.818433,경기,,,2021-12-31
오락실,겜박스,경기도 가평군 조종면 현창로44번길 2-1,41,41820,127.348482,37.818828,경기,,,2021-12-31
VR테마파크,퍼니카페 스타필드고양점,경기도 고양시 덕양구 고양대로 1955 4F,41,41280,126.894775,37.646984,경기,,,2021-12-31
오락실,신원당게임랜드,경기도 고양시 덕양구 고양대로1369번길 7  대도빌딩 2층 (성사동),41,41280,126.836346,37.65518,경기,,,2021-12-31
볼링장,스카이락볼링장,경기도 고양시 덕양구 권율대로 893 파스텔시티 1차 8층,41,41280,126.889858,37.663687,경기,"http://www.skyrockbowl.com/blank, https://www.instagram.com/skyrockbowl/",02-381-6607,2021-12-31
볼링장,몬스터볼 볼링장,경기도 고양시 덕양구 도래울로 110,41,41280,126.872475,37.634924,경기,_,031-964-0979,2021-12-31
오락실,골드랜드,경기도 고양시 덕양구 마상로140번길 54 (주)태창할인매장 지하1층 (주교동),41,41280,126.836003,37.657573,경기,,,2021-12-31
볼링장,삼송볼링센터,경기도 고양시 덕양구 삼원로3길 67,41,41280,126.876149,37.64151,경기,_,02-371-3338,2021-12-31
오락실,FUNNY LAND,경기도 고양시 덕양구 신원로 40-10  103호 (신원동),41,41280,126.889134,37.664329,경기,,,2021-12-31
오락실,NOL ZOO,경기도 고양시 덕양구 신원로 40-36 (신원동),41,41280,126.890232,37.664421,경기,,,2021-12-31
오락실,해피게임장,경기도 고양시 덕양구 원당로33번길 14  201호 (주교동),41,41280,126.831526,37.65688,경기,,,2021-12-31
오락실,(주)천우개발 히어로 스포츠파크 고양지점,경기도 고양시 덕양구 중앙로558번길 21  롯데마트 고양점 별관 1층 (행신동),41,41280,126.835927,37.624676,경기,,,2021-12-31
오락실,지니어스 게임장,경기도 고양시 덕양구 중앙로558번길 7-4  행신동비전프라자 303~304호 (행신동),41,41280,126.835673,37.624241,경기,,,2021-12-31
오락실,스마일게임장,경기도 고양시 덕양구 지도로35번길 36  2층 (토당동),41,41280,126.822627,37.621102,경기,,,2021-12-31
오락실,와우,경기도 고양시 덕양구 충장로 22  105호 (행신동 탑프라자),41,41280,126.834461,37.614805,경기,,,2021-12-31
오락실,블루게임랜드,경기도 고양시 덕양구 토당로162번길 36  인수빌딩 302호 (토당동),41,41280,126.820929,37.626771,경기,,,2021-12-31
오락실,플레이존,경기도 고양시 덕양구 토당로32번길 40  1층 (토당동),41,41280,126.823501,37.620273,경기,,,2021-12-31
오락실,짱게임랜드,경기도 고양시 덕양구 통일로 760  112~113호  159~160호 (관산동  더퍼스트프라임),41,41280,126.866038,37.687959,경기,,,2021-12-31
볼링장,행신볼링센터,경기도 고양시 덕양구 행신로 151,41,41280,126.831987,37.619429,경기,_,_,2021-12-31
볼링장,에이엠에프볼링센타,경기도 고양시 덕양구 행신로 151 양일빌딩,41,41280,126.831987,37.619429,경기,_,031-973-2211~3,2021-12-31
오락실,황금게임랜드,경기도 고양시 덕양구 혜음로 62  두레빌딩 2층 (고양동),41,41280,126.902598,37.705974,경기,,,2021-12-31
오락실,원당게임장,경기도 고양시 덕양구 호국로790번길 26  3층 (성사동),41,41280,126.837334,37.655775,경기,,,2021-12-31
볼링장,더 볼링,경기도 고양시 덕양구 화신로260번길 36 밀레니엄타워 3층 더 볼링,41,41280,126.83308,37.632153,경기,http://www.instagram.com/thebowling,031-970-6812,2021-12-31
오락실,퍼니랜드,경기도 고양시 덕양구 화신로272번길 30  2층 202호 (화정동  JK프라자),41,41280,126.83181,37.632213,경기,,,2021-12-31
오락실,게임랜드,경기도 고양시 덕양구 화신로272번길 38 (화정동 성보월드 지하1층 일부),41,41280,126.831884,37.632574,경기,,,2021-12-31
볼링장,럭키볼링,경기도 고양시 덕양구 화정로 47,41,41280,126.831391,37.63511,경기,_,031-962-7738,2021-12-31
볼링장,럭키락볼링장,경기도 고양시 덕양구 화정로 47 동원베네스트 지하1층,41,41280,126.831391,37.63511,경기,https://www.facebook.com/luckystrikeredgym,010-7139-7668,2021-12-31
볼링장,제이엔씨볼링장,경기도 고양시 덕양구 화중로 54,41,41280,126.830737,37.631977,경기,http://www.instagram.com/jnc_bowling_club,031-971-1355,2021-12-31
오락실,화정 프리머스,경기도 고양시 덕양구 화중로104번길 28  308-1 312 314 304호 (화정동),41,41280,126.833171,37.63574,경기,,,2021-12-31
오락실,짱구게임파크,경기도 고양시 일산동구 고봉로 32-12  101 102호 (장항동  로데오플러스),41,41280,126.765771,37.6644,경기,,,2021-12-31
오락실,스트라이크팡(STRIKE pang) 라페2호점,경기도 고양시 일산동구 고봉로 32-20  104 105호 (장항동  M3빌딩),41,41280,126.766094,37.664061,경기,,,2021-12-31
오락실,VIP 게임랜드,경기도 고양시 일산동구 무궁화로 19-14  로데오존 4층 408  409호 (장항동),41,41280,126.766603,37.662787,경기,,,2021-12-31
오락실,레인보우 게임존,경기도 고양시 일산동구 무궁화로 31-1  105호 (장항동  텐폴드프라자),41,41280,126.767408,37.66276,경기,,,2021-12-31
오락실,킹오락실,경기도 고양시 일산동구 무궁화로 32-34  라페스타C 127호 (장항동),41,41280,126.768792,37.661323,경기,,,2021-12-31
오락실,크리오네 게임센터,경기도 고양시 일산동구 무궁화로 32-34  라페스타C 211~213호 (장항동),41,41280,126.768792,37.661323,경기,,,2021-12-31
오락실,지파크(GAME PARK) 라페스타점,경기도 고양시 일산동구 무궁화로 32-34  라페스타C 303호 (장항동),41,41280,126.768792,37.661323,경기,,,2021-12-31
오락실,스타게임장,경기도 고양시 일산동구 위시티2로11번길 31  211호 (식사동  스타타워),41,41280,126.812162,37.677941,경기,,,2021-12-31
오락실,몬스터 게임존,경기도 고양시 일산동구 위시티로 67  103호 (식사동),41,41280,126.810844,37.67809,경기,,,2021-12-31
오락실,장항게임,경기도 고양시 일산동구 장항로 337  2층 (장항동),41,41280,126.762998,37.645072,경기,,,2021-12-31
VR테마파크,캠프VR 일산웨스턴돔점,경기도 고양시 일산동구 정발산로 23 4층,41,41280,126.771294,37.656691,경기,"http://www.campvr.co.kr, https://blog.naver.com/campvr, http://www.facebook.com/campvrhttp://www.instagram.com/camp__vr",070-8862-2288,2021-12-31
오락실,게임토피아,경기도 고양시 일산동구 정발산로 24  B동 310호 (장항동  웨스턴돔),41,41280,126.772416,37.65527,경기,,,2021-12-31
오락실,플레이 포포베(PLAY POPOBE),경기도 고양시 일산동구 정발산로 24  K-116-1호 (장항동  웨스턴돔2),41,41280,126.772416,37.65527,경기,,,2021-12-31
오락실,캡슐퐁,경기도 고양시 일산동구 정발산로 24  K-120-1호 (장항동  웨스턴돔2),41,41280,126.772416,37.65527,경기,,,2021-12-31
VR테마파크,브이알존 일산웨돔점,경기도 고양시 일산동구 정발산로 24 에이232호,41,41280,126.772416,37.65527,경기,"http://vr-zone.co.kr, http://www.facebook.com/vrzonekorea, http://www.instagram.com/vr_zone_http://blog.naver.com/vr-zone",031-907-9077,2021-12-31
VR테마파크,VR스퀘어 일산웨스턴돔점,경기도 고양시 일산동구 정발산로 24 웨스턴돔 A동 3층,41,41280,126.772416,37.65527,경기,"http://vrsquare.kr, https://www.facebook.com/SkonecSquare/",031-994-3042,2021-12-31
오락실,스트라이크팡(STRIKE pang) 웨돔점,경기도 고양시 일산동구 정발산로 31-17  302호 (장항동),41,41280,126.771553,37.657478,경기,,,2021-12-31
오락실,잼팡 웨돔점,경기도 고양시 일산동구 정발산로 31-9  105호 (장항동  레이크프라자),41,41280,126.77175,37.657174,경기,,,2021-12-31
오락실,베스트게임랜드,경기도 고양시 일산동구 정발산로 43-7  메리트 윈 203호 (장항동),41,41280,126.772945,37.657601,경기,,,2021-12-31
오락실,아카데미 게임랜드,경기도 고양시 일산동구 중산로 247  중산프라자 201  202호 (중산동),41,41280,126.780404,37.694178,경기,,,2021-12-31
오락실,티에프엘(TFL),경기도 고양시 일산동구 중앙로1261번길 57  307호 (장항동  대명레이크프라자 1),41,41280,126.770956,37.657246,경기,,,2021-12-31
오락실,핑크클럽,경기도 고양시 일산동구 중앙로1275번길 38-31  214 215호 (장항동  라페스타A동),41,41280,126.769588,37.660485,경기,,,2021-12-31
오락실,스트라이크팡 라페점,경기도 고양시 일산동구 중앙로1275번길 60-30  120호 (장항동  라페스타B),41,41280,126.769105,37.660218,경기,,,2021-12-31
오락실,모나코게임랜드,경기도 고양시 일산동구 탄중로 314  B1층일부호 (중산동),41,41280,126.779908,37.693289,경기,,,2021-12-31
오락실,영스타,경기도 고양시 일산서구 가좌로 16 (가좌동  스카이프라자),41,41280,126.723858,37.690849,경기,,,2021-12-31
오락실,PLAY G.ZONE,경기도 고양시 일산서구 가좌로 30  진풍빌딩 102호 (가좌동),41,41280,126.722948,37.691668,경기,,,2021-12-31
오락실,일산게임랜드,경기도 고양시 일산서구 고봉로297번길 30  2층 (일산동),41,41280,126.775644,37.685776,경기,,,2021-12-31
오락실,스타게임파크,경기도 고양시 일산서구 덕이로 20  가동 B105호 (덕이동  양우씨네플렉스),41,41280,126.756951,37.68968,경기,,,2021-12-31
오락실,드림게임랜드,경기도 고양시 일산서구 산현로 11  201호 (탄현동  부건프라자),41,41280,126.76285,37.689517,경기,,,2021-12-31
오락실,판타지게임랜드,경기도 고양시 일산서구 원일로 116  가동 2층 (일산동),41,41280,126.774838,37.685101,경기,,,2021-12-31
오락실,아카데미게임장,경기도 고양시 일산서구 일산로 558  지층 104~106호 (일산동  서울프라자),41,41280,126.766396,37.678688,경기,,,2021-12-31
오락실,오션앤 게임랜드,경기도 고양시 일산서구 일중로 55  2층 (일산동),41,41280,126.775211,37.684501,경기,,,2021-12-31
오락실,보보게임장,경기도 고양시 일산서구 일중로 59  일산마샬빌딩 1층 106호 (일산동),41,41280,126.775192,37.684996,경기,,,2021-12-31
오락실,호박게임랜드,경기도 고양시 일산서구 일현로 31  5층 (탄현동),41,41280,126.761852,37.690191,경기,,,2021-12-31
오락실,탄현게임랜드,경기도 고양시 일산서구 일현로 35  인화빌딩 301호 (탄현동),41,41280,126.762074,37.6905,경기,,,2021-12-31
오락실,JACKSON9s PARK,경기도 고양시 일산서구 일현로 97-11  지하1층 106호 (탄현동  일산 위브더제니스),41,41280,126.762657,37.694281,경기,,,2021-12-31
VR테마파크,잭슨나인스VR,경기도 고양시 일산서구 일현로 97-11 지하1층 105호,41,41280,126.762657,37.694281,경기,https://www.facebook.com/%EC%9E%AD%EC%8A%A8%EB%82%98%EC%9D%B8%EC%8A%A4vr-828314000843851,010-7189-2032,2021-12-31
오락실,ONEMOUNT ORAKSIL,경기도 고양시 일산서구 한류월드로 300  1층 1161 1162호 (대화동  원마운트),41,41280,126.754472,37.664381,경기,,,2021-12-31
오락실,VIM,경기도 고양시 일산서구 한류월드로 300  1층 K-5호 (대화동  원마운트),41,41280,126.754472,37.664381,경기,,,2021-12-31
오락실,ONEMOUNT ORAKSIL 2,경기도 고양시 일산서구 한류월드로 300  원마운트 1층 1142호 (대화동),41,41280,126.754472,37.664381,경기,,,2021-12-31
오락실,ONEMOUNT ORAKSIL 3,경기도 고양시 일산서구 한류월드로 300  원마운트 1층 K-11호 (대화동),41,41280,126.754472,37.664381,경기,,,2021-12-31
오락실,원마운트GAME,경기도 고양시 일산서구 한류월드로 300  원마운트 K07~10호 (대화동),41,41280,126.754472,37.664381,경기,,,2021-12-31
오락실,아이존게임플렉스,경기도 고양시 일산서구 호수로 817  238 239호 (대화동  레이킨스몰),41,41280,126.751071,37.667796,경기,,,2021-12-31
오락실,오락카페 홈플러스킨텍스점,경기도 고양시 일산서구 호수로 817  지하1층 (대화동  레이킨스몰),41,41280,126.751071,37.667796,경기,,,2021-12-31
오락실,Game Boom,경기도 고양시 일산서구 호수로 817 (대화동  레이킨스몰 170~173호),41,41280,126.751071,37.667796,경기,,,2021-12-31
오락실,IQ오락장,경기도 과천시 광명로 181 (막계동),41,41290,127.024154,37.436542,경기,,,2021-12-31
오락실,서울랜드 게임월드,경기도 과천시 광명로 181 (막계동),41,41290,127.024154,37.436542,경기,,,2021-12-31
볼링장,과천시민회관볼링장,경기도 과천시 통영로 5,41,41290,126.98943,37.428023,경기,_,_,2021-12-31
